x	y	xdot	ydot	theta	thetadot	cl	cr
3.335106611251831055e+00	2.443949127197265625e+01	0.000000000000000000e+00	-3.270000219345092773e-01	-6.511198007501661777e-04	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
3.335327625274658203e+00	2.443128204345703125e+01	1.360205840319395065e-02	-4.905202984809875488e-01	-7.873130962252616882e-04	-7.756629493087530136e-03	0.000000000000000000e+00	0.000000000000000000e+00
3.335776567459106445e+00	2.442035484313964844e+01	2.720366790890693665e-02	-6.540428400039672852e-01	-1.050975755788385868e-03	-1.551351882517337799e-02	0.000000000000000000e+00	0.000000000000000000e+00
3.336453437805175781e+00	2.440670776367187500e+01	4.080498591065406799e-02	-8.175702095031738281e-01	-1.442631124518811703e-03	-2.327056974172592163e-02	0.000000000000000000e+00	0.000000000000000000e+00
3.337357759475708008e+00	2.439034080505371094e+01	5.440612137317657471e-02	-9.811052083969116211e-01	-1.962620532140135765e-03	-3.102772496640682220e-02	0.000000000000000000e+00	0.000000000000000000e+00
3.338489294052124023e+00	2.437125205993652344e+01	6.800712645053863525e-02	-1.144650340080261230e+00	-2.611156553030014038e-03	-3.878493607044219971e-02	0.000000000000000000e+00	0.000000000000000000e+00
3.339848041534423828e+00	2.434944152832031250e+01	8.160804212093353271e-02	-1.308208346366882324e+00	-3.388465614989399910e-03	-4.654217511415481567e-02	0.000000000000000000e+00	0.000000000000000000e+00
3.341434001922607422e+00	2.432490348815917969e+01	9.520886838436126709e-02	-1.471781849861145020e+00	-4.294558428227901459e-03	-5.429942533373832703e-02	0.000000000000000000e+00	0.000000000000000000e+00
3.343246698379516602e+00	2.429764366149902344e+01	1.088095679879188538e-01	-1.635373353958129883e+00	-5.329732317477464676e-03	-6.205667555332183838e-02	0.000000000000000000e+00	0.000000000000000000e+00
3.345286130905151367e+00	2.426765632629394531e+01	1.224101260304450989e-01	-1.798985719680786133e+00	-6.493928376585245132e-03	-6.981391459703445435e-02	0.000000000000000000e+00	0.000000000000000000e+00
3.347552537918090820e+00	2.423494148254394531e+01	1.360104829072952271e-01	-1.962621688842773438e+00	-7.787217386066913605e-03	-7.757114619016647339e-02	0.000000000000000000e+00	0.000000000000000000e+00
3.350045680999755859e+00	2.419949913024902344e+01	1.496105790138244629e-01	-2.126283645629882812e+00	-9.209748357534408569e-03	-8.532836288213729858e-02	0.000000000000000000e+00	0.000000000000000000e+00
3.352765321731567383e+00	2.416133117675781250e+01	1.632103323936462402e-01	-2.289974451065063477e+00	-1.076149102300405502e-02	-9.308554977178573608e-02	0.000000000000000000e+00	0.000000000000000000e+00
3.355711936950683594e+00	2.412043571472167969e+01	1.768097132444381714e-01	-2.453696250915527344e+00	-1.244231127202510834e-02	-1.008427366614341736e-01	0.000000000000000000e+00	0.000000000000000000e+00
3.358885526657104492e+00	2.407681083679199219e+01	1.904084980487823486e-01	-2.617452859878540039e+00	-1.425246987491846085e-02	-1.085998937487602234e-01	0.000000000000000000e+00	0.000000000000000000e+00
3.362285614013671875e+00	2.403045654296875000e+01	2.040066123008728027e-01	-2.781245708465576172e+00	-1.619185693562030792e-02	-1.163570284843444824e-01	0.000000000000000000e+00	0.000000000000000000e+00
3.365912199020385742e+00	2.398137283325195312e+01	2.176039218902587891e-01	-2.945077896118164062e+00	-1.826055720448493958e-02	-1.241141483187675476e-01	0.000000000000000000e+00	0.000000000000000000e+00
