x	y	xdot	ydot	theta	thetadot	cl	cr
1.662648773193359375e+01	2.443765068054199219e+01	0.000000000000000000e+00	-3.270000219345092773e-01	9.322480112314224243e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.662660408020019531e+01	2.442946052551269531e+01	7.385103963315486908e-03	-4.898159503936767578e-01	9.314097464084625244e-02	-4.229553509503602982e-03	0.000000000000000000e+00	0.000000000000000000e+00
1.662684059143066406e+01	2.441856384277343750e+01	1.455240603536367416e-02	-6.526526212692260742e-01	9.299287945032119751e-02	-8.334543555974960327e-03	0.000000000000000000e+00	0.000000000000000000e+00
1.662719726562500000e+01	2.440495491027832031e+01	2.150266058743000031e-02	-8.155107498168945312e-01	9.278117120265960693e-02	-1.231527794152498245e-02	0.000000000000000000e+00	0.000000000000000000e+00
1.662766456604003906e+01	2.438863754272460938e+01	2.823660522699356079e-02	-9.783905148506164551e-01	9.250710159540176392e-02	-1.617211662232875824e-02	0.000000000000000000e+00	0.000000000000000000e+00
1.662824249267578125e+01	2.436960792541503906e+01	3.475518524646759033e-02	-1.141293168067932129e+00	9.217229485511779785e-02	-1.990549266338348389e-02	0.000000000000000000e+00	0.000000000000000000e+00
1.662892532348632812e+01	2.434786605834960938e+01	4.105934128165245056e-02	-1.304218769073486328e+00	9.177817404270172119e-02	-2.351590804755687714e-02	0.000000000000000000e+00	0.000000000000000000e+00
1.662970924377441406e+01	2.432340812683105469e+01	4.715012386441230774e-02	-1.467167496681213379e+00	9.132660180330276489e-02	-2.700394019484519958e-02	0.000000000000000000e+00	0.000000000000000000e+00
1.663059234619140625e+01	2.429623603820800781e+01	5.302870646119117737e-02	-1.630139708518981934e+00	9.081958234310150146e-02	-3.037017770111560822e-02	0.000000000000000000e+00	0.000000000000000000e+00
1.663156890869140625e+01	2.426634788513183594e+01	5.869640782475471497e-02	-1.793135285377502441e+00	9.025855362415313721e-02	-3.361548855900764465e-02	0.000000000000000000e+00	0.000000000000000000e+00
1.663263893127441406e+01	2.423374366760253906e+01	6.415459513664245605e-02	-1.956154346466064453e+00	8.964568376541137695e-02	-3.674059361219406128e-02	0.000000000000000000e+00	0.000000000000000000e+00
1.663379478454589844e+01	2.419842147827148438e+01	6.940481066703796387e-02	-2.119196891784667969e+00	8.898299187421798706e-02	-3.974635154008865356e-02	0.000000000000000000e+00	0.000000000000000000e+00
1.663503646850585938e+01	2.416038322448730469e+01	7.444871217012405396e-02	-2.282263278961181641e+00	8.827204257249832153e-02	-4.263371229171752930e-02	0.000000000000000000e+00	0.000000000000000000e+00
1.663635826110839844e+01	2.411962699890136719e+01	7.928802818059921265e-02	-2.445353031158447266e+00	8.751505613327026367e-02	-4.540367051959037781e-02	0.000000000000000000e+00	0.000000000000000000e+00
1.663775634765625000e+01	2.407615280151367188e+01	8.392462134361267090e-02	-2.608465909957885742e+00	8.671399205923080444e-02	-4.805725440382957458e-02	0.000000000000000000e+00	0.000000000000000000e+00
1.663922882080078125e+01	2.402995872497558594e+01	8.836049586534500122e-02	-2.771601438522338867e+00	8.587068319320678711e-02	-5.059578642249107361e-02	0.000000000000000000e+00	0.000000000000000000e+00
1.664077186584472656e+01	2.398104667663574219e+01	9.259774535894393921e-02	-2.934759616851806641e+00	8.498690277338027954e-02	-5.302039533853530884e-02	0.000000000000000000e+00	0.000000000000000000e+00
