x	y	xdot	ydot	theta	thetadot	cl	cr
1.001671218872070312e+01	2.419949531555175781e+01	1.496105343103408813e-01	-2.126282930374145508e+00	-9.209633804857730865e-03	-8.532837033271789551e-02	0.000000000000000000e+00	0.000000000000000000e+00
1.001943111419677734e+01	2.416132736206054688e+01	1.632103174924850464e-01	-2.289973735809326172e+00	-1.076142396777868271e-02	-9.308556467294692993e-02	0.000000000000000000e+00	0.000000000000000000e+00
1.002237796783447266e+01	2.412043190002441406e+01	1.768096685409545898e-01	-2.453695535659790039e+00	-1.244225446134805679e-02	-1.008427441120147705e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.002555179595947266e+01	2.407680702209472656e+01	1.904084533452987671e-01	-2.617451906204223633e+00	-1.425244379788637161e-02	-1.085999011993408203e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.002895069122314453e+01	2.403045272827148438e+01	2.040065824985504150e-01	-2.781244754791259766e+00	-1.619182154536247253e-02	-1.163570359349250793e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.003257751464843750e+01	2.398136901855468750e+01	2.176039069890975952e-01	-2.945077180862426758e+00	-1.826047152280807495e-02	-1.241141557693481445e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.003643131256103516e+01	2.392955398559570312e+01	2.312002182006835938e-01	-3.108951568603515625e+00	-2.045838348567485809e-02	-1.318712532520294189e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.004051113128662109e+01	2.387500572204589844e+01	2.447953224182128906e-01	-3.272870540618896484e+00	-2.278556302189826965e-02	-1.396283209323883057e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.004481792449951172e+01	2.381772422790527344e+01	2.583890259265899658e-01	-3.436836242675781250e+00	-2.524206973612308502e-02	-1.473853886127471924e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.004935073852539062e+01	2.375770950317382812e+01	2.719811499118804932e-01	-3.600852489471435547e+00	-2.782781608402729034e-02	-1.551424115896224976e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.005411052703857422e+01	2.369496154785156250e+01	2.855713665485382080e-01	-3.764921665191650391e+00	-3.054280951619148254e-02	-1.628994196653366089e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.005909633636474609e+01	2.362947654724121094e+01	2.991593778133392334e-01	-3.929045915603637695e+00	-3.338713198900222778e-02	-1.706563979387283325e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.006430912017822266e+01	2.356125450134277344e+01	3.127448260784149170e-01	-4.093228340148925781e+00	-3.636066615581512451e-02	-1.784133166074752808e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.006974792480468750e+01	2.349029541015625000e+01	3.263274431228637695e-01	-4.257470607757568359e+00	-3.946356847882270813e-02	-1.861702352762222290e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.007541275024414062e+01	2.341659736633300781e+01	3.399069309234619141e-01	-4.421777248382568359e+00	-4.269564151763916016e-02	-1.939271241426467896e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.008130455017089844e+01	2.334015846252441406e+01	3.534826636314392090e-01	-4.586149215698242188e+00	-4.605714231729507446e-02	-2.016839832067489624e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.008742237091064453e+01	2.326097869873046875e+01	3.670543432235717773e-01	-4.750589370727539062e+00	-4.954785481095314026e-02	-2.094407826662063599e-01	0.000000000000000000e+00	0.000000000000000000e+00
