x	y	xdot	ydot	theta	thetadot	cl	cr
1.655849266052246094e+01	2.233349037170410156e+01	4.078053236007690430e-01	-6.135677337646484375e+00	4.857903718948364258e-01	-2.702600061893463135e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.656538009643554688e+01	2.222853660583496094e+01	4.131872653961181641e-01	-6.296957015991210938e+00	4.812310934066772461e-01	-2.735652625560760498e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.657234764099121094e+01	2.212088966369628906e+01	4.179103374481201172e-01	-6.458625316619873047e+00	4.766237139701843262e-01	-2.764362096786499023e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.657938385009765625e+01	2.201054191589355469e+01	4.220076501369476318e-01	-6.620654106140136719e+00	4.719754159450531006e-01	-2.788968682289123535e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.658647727966308594e+01	2.189748764038085938e+01	4.255109131336212158e-01	-6.783020496368408203e+00	4.672926366329193115e-01	-2.809698879718780518e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.659362030029296875e+01	2.178172302246093750e+01	4.284505546092987061e-01	-6.945698738098144531e+00	4.625813663005828857e-01	-2.826772332191467285e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.660080337524414062e+01	2.166324234008789062e+01	4.308556914329528809e-01	-7.108667850494384766e+00	4.578474164009094238e-01	-2.840394973754882812e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.660801696777343750e+01	2.154203987121582031e+01	4.327543377876281738e-01	-7.271904945373535156e+00	4.530961811542510986e-01	-2.850766479969024658e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.661525535583496094e+01	2.141811370849609375e+01	4.341732263565063477e-01	-7.435389041900634766e+00	4.483326673507690430e-01	-2.858076095581054688e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.662250900268554688e+01	2.129145812988281250e+01	4.351381361484527588e-01	-7.599101066589355469e+00	4.435619115829467773e-01	-2.862505018711090088e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.662977218627929688e+01	2.116207122802734375e+01	4.356735646724700928e-01	-7.763023376464843750e+00	4.387882053852081299e-01	-2.864224612712860107e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.663703727722167969e+01	2.102994918823242188e+01	4.358032047748565674e-01	-7.927138328552246094e+00	4.340158998966217041e-01	-2.863400876522064209e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.664429855346679688e+01	2.089508819580078125e+01	4.355497062206268311e-01	-8.091428756713867188e+00	4.292489588260650635e-01	-2.860187590122222900e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.665155029296875000e+01	2.075748634338378906e+01	4.349346756935119629e-01	-8.255881309509277344e+00	4.244911074638366699e-01	-2.854734957218170166e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.665878486633300781e+01	2.061714172363281250e+01	4.339791238307952881e-01	-8.420479774475097656e+00	4.197458028793334961e-01	-2.847185134887695312e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.666599845886230469e+01	2.047405052185058594e+01	4.327028691768646240e-01	-8.585209846496582031e+00	4.150163531303405762e-01	-2.837674617767333984e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.667318534851074219e+01	2.032821273803710938e+01	4.311250746250152588e-01	-8.750060081481933594e+00	4.103058278560638428e-01	-2.826331257820129395e-01	0.000000000000000000e+00	0.000000000000000000e+00
